0x1382CA98, 37353940889809128, 89130160, 89130163, 3, 640x360 
0x1382CA98, 37353940890134592, 89130191, 89130195, 4, 640x360 
0x1382CA98, 37353940890427960, 89130216, 89130225, 9, 640x360 
0x1382CA98, 37353940890754576, 89130253, 89130261, 8, 640x360 
0x1382CA98, 37353940891075752, 89130289, 89130295, 6, 640x360 
0x1382CA98, 37353940891389432, 89130319, 89130322, 3, 640x360 
0x1382CA98, 37353940891709016, 89130344, 89130347, 3, 640x360 
0x1382CA98, 37353940892189256, 89130401, 89130403, 2, 640x360 
0x1382CA98, 37353940892509232, 89130426, 89130428, 2, 640x360 
0x1382CA98, 37353940892825656, 89130467, 89130469, 2, 640x360 
0x1382CA98, 37353940893150928, 89130488, 89130497, 9, 640x360 
0x1382CA98, 37353940893471408, 89130523, 89130525, 2, 640x360 
0x1382CA98, 37353940893785672, 89130566, 89130570, 4, 640x360 
0x1382CA98, 37353940894106008, 89130602, 89130604, 2, 640x360 
0x1382CA98, 37353940894436912, 89130624, 89130626, 2, 640x360 
0x1382CA98, 37353940894752184, 89130645, 89130648, 3, 640x360 
0x1382CA98, 37353940895070528, 89130677, 89130680, 3, 640x360 
0x1382CA98, 37353940895390592, 89130713, 89130725, 12, 640x360 
0x1382CA98, 37353940895753480, 89130756, 89130762, 6, 640x360 
0x1382CA98, 37353940896184784, 89130805, 89130807, 2, 640x360 
0x1382CA98, 37353940896505736, 89130826, 89130828, 2, 640x360 
0x1382CA98, 37353940896845344, 89130866, 89130875, 9, 640x360 
0x1382CA98, 37353940897166400, 89130897, 89130904, 7, 640x360 
0x1382CA98, 37353940897474784, 89130929, 89130934, 5, 640x360 
0x1382CA98, 37353940897790688, 89130960, 89130962, 2, 640x360 
0x1382CA98, 37353940898105728, 89130989, 89130999, 10, 640x360 
0x1382CA98, 37353940898430184, 89131025, 89131027, 2, 640x360 
0x1382CA98, 37353940898752936, 89131046, 89131053, 7, 640x360 
0x1382CA98, 37353940899073544, 89131077, 89131080, 3, 640x360 
0x1382CA98, 37353940899387480, 89131122, 89131126, 4, 640x360 
0x1382CA98, 37353940899740096, 89131146, 89131153, 7, 640x360 
0x1382CA98, 37353940900188416, 89131205, 89131207, 2, 640x360 
0x1382CA98, 37353940900505272, 89131227, 89131231, 4, 640x360 
0x1382CA98, 37353940900827392, 89131272, 89131276, 4, 640x360 
0x1382CA98, 37353940901147584, 89131294, 89131297, 3, 640x360 
0x1382CA98, 37353940901481976, 89131334, 89131340, 6, 640x360 
0x1382CA98, 37353940901790792, 89131361, 89131363, 2, 640x360 
0x1382CA98, 37353940902105392, 89131408, 89131416, 8, 640x360 
0x1382CA98, 37353940902441344, 89131429, 89131455, 26, 640x360 
0x1382CA98, 37353940902774296, 89131475, 89131485, 10, 640x360 
0x1382CA98, 37353940903096912, 89131491, 89131499, 8, 640x360 
0x1382CA98, 37353940903412376, 89131536, 89131552, 16, 640x360 
0x1382CA98, 37353940903710152, 89131558, 89131571, 13, 640x360 
0x1382CA98, 37353940904186216, 89131636, 89131653, 17, 640x360 
0x1382CA98, 37353940904599336, 89131656, 89131670, 14, 640x360 
0x1382CA98, 37353940904978432, 89131705, 89131709, 4, 640x360 
0x1382CA98, 37353940905345408, 89131744, 89131750, 6, 640x360 
0x1382CA98, 37353940905798880, 89131785, 89131794, 9, 640x360 
0x1382CA98, 37353940906113648, 89131806, 89131814, 8, 640x360 
0x1382CA98, 37353940906464928, 89131829, 89131835, 6, 640x360 
0x1382CA98, 37353940906751376, 89131867, 89131869, 2, 640x360 
0x1382CA98, 37353940907070464, 89131890, 89131892, 2, 640x360 
0x1382CA98, 37353940907386568, 89131918, 89131926, 8, 640x360 
0x1382CA98, 37353940907704960, 89131954, 89131958, 4, 640x360 
0x1382CA98, 37353940908025104, 89131976, 89131978, 2, 640x360 
0x1382CA98, 37353940908508344, 89132033, 89132040, 7, 640x360 
0x1382CA98, 37353940908826784, 89132064, 89132068, 4, 640x360 
0x1382CA98, 37353940909150160, 89132089, 89132096, 7, 640x360 
0x1382CA98, 37353940909470080, 89132126, 89132128, 2, 640x360 
0x1382CA98, 37353940909786184, 89132169, 89132176, 7, 640x360 
0x1382CA98, 37353940910111176, 89132200, 89132204, 4, 640x360 
0x1382CA98, 37353940910438080, 89132229, 89132252, 23, 640x360 
0x1382CA98, 37353940910779736, 89132262, 89132271, 9, 640x360 
0x1382CA98, 37353940911067584, 89132291, 89132293, 2, 640x360 
0x1382CA98, 37353940911386600, 89132328, 89132335, 7, 640x360 
0x1382CA98, 37353940911705984, 89132344, 89132348, 4, 640x360 
0x1382CA98, 37353940912024888, 89132386, 89132393, 7, 640x360 
0x1382CA98, 37353940912504008, 89132427, 89132429, 2, 640x360 
0x1382CA98, 37353940912828416, 89132460, 89132462, 2, 640x360 
0x1382CA98, 37353940913160032, 89132489, 89132495, 6, 640x360 
0x1382CA98, 37353940913470008, 89132521, 89132524, 3, 640x360 
0x1382CA98, 37353940913784504, 89132546, 89132552, 6, 640x360 
0x1382CA98, 37353940914106848, 89132587, 89132593, 6, 640x360 
0x1382CA98, 37353940914424928, 89132619, 89132625, 6, 640x360 
0x1382CA98, 37353940914750304, 89132645, 89132650, 5, 640x360 
0x1382CA98, 37353940915065696, 89132676, 89132683, 7, 640x360 
0x1382CA98, 37353940915389648, 89132716, 89132722, 6, 640x360 
0x1382CA98, 37353940915704784, 89132753, 89132755, 2, 640x360 
0x1382CA98, 37353940916025168, 89132781, 89132784, 3, 640x360 
0x1382CA98, 37353940916507344, 89132832, 89132836, 4, 640x360 
0x1382CA98, 37353940916833632, 89132856, 89132862, 6, 640x360 
0x1382CA98, 37353940917149336, 89132888, 89132891, 3, 640x360 
0x1382CA98, 37353940917474312, 89132921, 89132927, 6, 640x360 
0x1382CA98, 37353940917785680, 89132954, 89132955, 1, 640x360 
0x1382CA98, 37353940918104792, 89132988, 89132990, 2, 640x360 
0x1382CA98, 37353940918425848, 89133016, 89133019, 3, 640x360 
0x1382CA98, 37353940918745968, 89133046, 89133053, 7, 640x360 
0x1382CA98, 37353940919064624, 89133077, 89133083, 6, 640x360 
0x1382CA98, 37353940919394552, 89133116, 89133120, 4, 640x360 
0x1382CA98, 37353940919709160, 89133146, 89133152, 6, 640x360 
0x1382CA98, 37353940920029072, 89133178, 89133192, 14, 640x360 
0x1382CA98, 37353940920503936, 89133225, 89133228, 3, 640x360 
0x1382CA98, 37353940920826600, 89133257, 89133259, 2, 640x360 
0x1382CA98, 37353940921160376, 89133295, 89133302, 7, 640x360 
0x1382CA98, 37353940921464712, 89133330, 89133335, 5, 640x360 
0x1382CA98, 37353940921784808, 89133358, 89133360, 2, 640x360 
0x1382CA98, 37353940922104736, 89133389, 89133392, 3, 640x360 
0x1382CA98, 37353940922425688, 89133423, 89133426, 3, 640x360 
0x1382CA98, 37353940922744968, 89133455, 89133458, 3, 640x360 
0x1382CA98, 37353940923094032, 89133483, 89133496, 13, 640x360 
0x1382CA98, 37353940923394384, 89133521, 89133527, 6, 640x360 
0x1382CA98, 37353940923704488, 89133554, 89133556, 2, 640x360 
0x1382CA98, 37353940924024632, 89133578, 89133580, 2, 640x360 
0x1382CA98, 37353940924504296, 89133620, 89133623, 3, 640x360 
0x1382CA98, 37353940924833192, 89133667, 89133670, 3, 640x360 
0x1382CA98, 37353940925150840, 89133692, 89133695, 3, 640x360 
0x1382CA98, 37353940925466048, 89133734, 89133742, 8, 640x360 
0x1382CA98, 37353940925785248, 89133755, 89133757, 2, 640x360 
0x1382CA98, 37353940926110624, 89133781, 89133795, 14, 640x360 
0x1382CA98, 37353940926424832, 89133812, 89133823, 11, 640x360 
0x1382CA98, 37353940926753360, 89133843, 89133845, 2, 640x360 
0x1382CA98, 37353940927070584, 89133882, 89133886, 4, 640x360 
0x1382CA98, 37353940927387216, 89133913, 89133918, 5, 640x360 
0x1382CA98, 37353940927704968, 89133945, 89133947, 2, 640x360 
0x1382CA98, 37353940928025392, 89133975, 89133977, 2, 640x360 
0x1382CA98, 37353940928504768, 89134021, 89134024, 3, 640x360 
0x1382CA98, 37353940928827800, 89134057, 89134059, 2, 640x360 
0x1382CA98, 37353940929144728, 89134088, 89134091, 3, 640x360 
0x1382CA98, 37353940929464768, 89134120, 89134123, 3, 640x360 
0x1382CA98, 37353940929784008, 89134166, 89134170, 4, 640x360 
0x1382CA98, 37353940930109976, 89134184, 89134192, 8, 640x360 
0x1382CA98, 37353940930426888, 89134215, 89134223, 8, 640x360 
0x1382CA98, 37353940930744384, 89134245, 89134251, 6, 640x360 
0x1382CA98, 37353940931064872, 89134286, 89134289, 3, 640x360 
0x1382CA98, 37353940931388360, 89134312, 89134315, 3, 640x360 
0x1382CA98, 37353940931704224, 89134348, 89134353, 5, 640x360 
0x1382CA98, 37353940932027920, 89134388, 89134395, 7, 640x360 
0x1382CA98, 37353940932831232, 89134461, 89134464, 3, 640x360 
0x1382CA98, 37353940933156896, 89134488, 89134492, 4, 640x360 
0x1382CA98, 37353940933466368, 89134528, 89134530, 2, 640x360 
0x1382CA98, 37353940933785936, 89134545, 89134550, 5, 640x360 
0x1382CA98, 37353940934103904, 89134582, 89134592, 10, 640x360 
0x1382CA98, 37353940934428192, 89134618, 89134625, 7, 640x360 
0x1382CA98, 37353940934751224, 89134644, 89134647, 3, 640x360 
0x1382CA98, 37353940935069784, 89134676, 89134680, 4, 640x360 
0x1382CA98, 37353940935392168, 89134720, 89134723, 3, 640x360 
0x1382CA98, 37353940935736728, 89134745, 89134747, 2, 640x360 
0x1382CA98, 37353940936029584, 89134776, 89134778, 2, 640x360 
0x1382CA98, 37353940936348432, 89134817, 89134820, 3, 640x360 
0x1382CA98, 37353940936834664, 89134864, 89134868, 4, 640x360 
0x1382CA98, 37353940937143656, 89134889, 89134891, 2, 640x360 
0x1382CA98, 37353940937465808, 89134915, 89134922, 7, 640x360 
0x1382CA98, 37353940937784648, 89134950, 89134956, 6, 640x360 
0x1382CA98, 37353940938104504, 89134979, 89134982, 3, 640x360 
0x1382CA98, 37353940938431784, 89135017, 89135021, 4, 640x360 
0x1382CA98, 37353940938744520, 89135055, 89135057, 2, 640x360 
0x1382CA98, 37353940939069632, 89135085, 89135093, 8, 640x360 
0x1382CA98, 37353940939397688, 89135113, 89135121, 8, 640x360 
0x1382CA98, 37353940939705576, 89135145, 89135150, 5, 640x360 
0x1382CA98, 37353940940024344, 89135186, 89135188, 2, 640x360 
0x1382CA98, 37353940940347792, 89135216, 89135219, 3, 640x360 
